급수,한자,훈,음
0,噲,목구멍,쾌
0,它,다를,타
0,鮀,모래무지,타
0,沱,물이름/눈물흐를,타
0,嶞,산좁고길,타
0,鼉,자라/악어,타
0,佗,짊어질/다를,타
0,紽,타래,타
0,蘀,낙엽,탁
0,橐,전대,탁
0,椓,칠,탁
0,殫,다할,탄
0,僤,빠를,탄
0,驒,연전총(連錢驄),탄
0,疃,짐승발자국/마을,탄
0,嘽,헐떡거릴,탄
0,梲,막대기,탈
0,嗿,먹는소리/많을,탐
0,醓,육장,탐
0,漯,물이모이는모양,탑
0,蝪,땅거미,탕
0,盪,씻을,탕
0,簜,왕대,탕
0,駾,말빨리달릴,태
0,迨,미칠,태
0,噋,느릿할,톤
0,啍,느릿할,톤
0,噸,무게단위,톤
0,畽,염우없을,톤
0,瓲,톤,톤
0,恫,슬플,통
0,隤,무너질,퇴
0,蓷,익모초,퇴
0,魋,짐승이름,퇴
0,渝,변할,투
0,忒,변할,특
0,簸,까부를,파
0,皤,머리흴,파
0,嶓,산이름,파
0,豝,암퇘지,파
0,昄,클,판
0,旆,기(旗),패
0,孛,살별,패
0,粺,정미(精米),패
0,茷,풀잎무성할,패
0,伻,심부름꾼,팽
0,祊,제사이름,팽
0,諞,교묘히말할,편
0,徧,두루,편
0,褊,옷좁을,편
0,苹,다북쑥,평
0,敝,해질,폐
0,麃,고라니,포
0,炰,구울,포
0,襃,기릴,포
0,炮,싸서구울,포
0,餔,저녁밥,포
0,殍,굶어죽을,표
0,瀌,눈비퍼부을,표
0,儦,떼지어다닐,표
0,滮,물흐르는모양,표
0,嘌,빠를,표
0,鑣,재갈,표
0,摽,칠,표
0,飆,폭풍,표
0,灃,강이름,풍
0,豐,풍년,풍
0,詖,치우칠,피
0,駜,말살찔,필
0,怭,설만할,필
0,鞸,슬갑,필
0,飶,음식의향기,필
0,佖,점잖을/가득할,필
0,鉍,창자루,필
0,觱,피리/쌀쌀할,필
0,偪,핍박할,핍
0,呀,입벌릴,하
0,騢,적부루마,하
0,芐,지황,하
0,嘏,클,하
0,菏,풀이름/늪이름,하
0,翯,함치르르할,학
0,僩,너그러울/노할,한
0,暵,마를/말릴,한
0,熯,마를/말릴,한
0,扞,막을,한
0,哻,코고는소리,한
0,舝,비녀장,할
0,劼,삼갈,할
0,鬫,범우는소리,함
0,菡,연꽃봉오리,함
0,諴,화할,함
0,盍,덮을,합
0,嗑,입다물,합
0,柙,짐승우리,합
0,頏,새날아내릴/목구멍,항
0,陔,섬돌,해
0,醢,젓,해
0,覈,핵실할,핵
0,悻,발끈성낼,행
0,栩,상수리나무,허
0,巘,산봉우리,헌
0,獫,오랑캐이름,험
0,玁,오랑캐이름,험
0,侐,고요할,혁
0,虩,두려워할,혁
0,焃,붉을,혁
0,洫,빌[虛]/넘칠,혁
0,衋,애통해할,혁
0,駽,검푸른말,현
0,鞙,멍에끈,현
0,莧,비름,현
0,嬛,산뜻할,현
0,儇,영리할,현
0,怰,팔,현
0,昡,햇빛,현
0,絜,잴,혈
0,恊,맞을,협
0,冾,젖을,협
0,徯,기다릴,혜
0,傒,기다릴/가둘,혜
0,盻,눈흘길,혜
0,嘒,반짝거릴,혜
0,憓,사랑할,혜
0,譓,슬기로울,혜
0,薅,김맬,호
0,怙,믿을,호
0,皥,밝을,호
0,嘑,부르짖을,호
0,皜,흴,호
0,惛,흐릴,혼
0,洚,물넘칠,홍
0,鉷,쇠뇌,홍
0,鬨,싸움소리,홍
0,矍,두리번거릴,확
0,雘,붉을/진사(辰沙),확
0,鐶,고리,환
0,豢,기를,환
0,懽,기뻐할,환
0,逭,도망할,환
0,圜,두를,환
0,鍰,무게단위/고리,환
0,睆,밝을,환
0,芄,왕골,환
0,濶,넓을,활
0,媓,어머니,황
0,喤,울음소리,황
0,堭,해자,황
0,洄,거슬러흐를/돌아흐를,회
0,頮,낯씻을,회
0,薈,초목무성할,회
0,擭,잡을,획
0,嘵,두려워할,효
0,囂,들렐,효
0,虓,범울부짖을,효
0,効,본받을,효
0,傚,본받을,효
0,鴞,부엉이/올빼미,효
0,殽,섞일/안주,효
0,餱,건량,후
0,詡,자랑할,후
0,酗,주정할,후
0,鍭,화살촉,후
0,鑂,금빛바랠,훈
0,纁,분홍빛,훈
0,貆,담비새끼,훤
0,諼,속일/잊을,훤
0,咺,울,훤
0,諠,지껄일/잊을,훤
0,虺,독사/작은뱀,훼
0,翬,날개훨훨칠/꿩,휘
0,攜,끌,휴
0,睢,부릅떠볼,휴
0,觿,뿔송곳,휴
0,咻,지껄일,휴
0,遹,좇을/간사할,휼
0,訩,흉악할/다툴,흉
0,忻,기뻐할,흔
0,釁,틈,흔
0,汔,거의,흘
0,仡,날랠,흘
0,齕,씹을/깨물,흘
0,迄,이를,흘
0,潝,물빨리흐를,흡
0,橲,나무이름,희
0,豨,돼지,희
0,餼,보낼,희
0,爔,불,희
0,咥,웃을,희
0,饎,주식,희
0,嘻,탄식하는소리/화락할,희
0,襭,옷자락에꽂을,힐
2,茄,가지,가
2,訶,꾸짖을,가
2,珂,옥이름,가
2,跏,책상다리할,가
2,枷,칼/도리깨,가
2,痂,헌데딱지,가
2,慤,정성/삼갈,각
2,柬,가릴,간
2,侃,강직할,간
2,桿,막대,간
2,稈,볏짚,간
2,磵,시내[澗],간
2,乫,땅이름,갈
2,碣,비석,갈
2,曷,어찌,갈
2,蝎,전갈,갈
2,橄,감람나무,감
2,龕,감실,감
2,鑒,거울[鑑],감
2,坎,구덩이,감
2,嵌,끼울,감
2,戡,이길,감
2,胛,어깻죽지,갑
2,强,강할[強],강
2,堈,독,강
2,舡,배,강
2,鱇,아귀,강
2,羌,오랑캐,강
2,畺,지경[疆],강
2,絳,짙게붉을,강
2,襁,포대기,강
2,鎧,갑옷,개
2,盖,덮을[蓋],개
2,疥,옴,개
2,愷,즐거울,개
2,喀,토할,객
2,粳,메벼,갱
2,踞,걸어앉을,거
2,遽,급할,거
2,祛,떨어없앨,거
2,据,일할/의거할,거
2,鋸,톱,거
2,鉅,톱/클,거
2,炬,횃불,거
2,楗,문빗장,건
2,騫,이지러질,건
2,蹇,절,건
2,愆,허물,건
2,黔,검을,검
2,瞼,눈시울,검
2,鈐,자물쇠,검
2,劒,칼,검
2,迲,자래[單位],겁
2,抉,도려낼,결
2,鎌,낫,겸
2,慊,앙심먹을,겸
2,箝,재갈,겸
2,鉗,집게,겸
2,倞,굳셀,경
2,勍,굳셀,경
2,逕,길,경
2,絅,당길/홑옷,경
2,坰,들[野],경
2,涇,물이름,경
2,擎,받들,경
2,暻,밝을,경
2,耿,빛날,경
2,璥,옥이름,경
2,俓,지름길[徑],경
2,誡,경계할,계
2,稽,머무를,계
2,磎,시내,계
2,谿,시내,계
2,屆,이를[至],계
2,棨,중계[壁柱],계
2,堺,지경[界],계
2,誥,깨우칠,고
2,尻,꽁무니,고
2,蠱,독벌레/고혹할,고
2,槁,마를,고
2,暠,밝을,고
2,睾,불알,고
2,沽,살/팔,고
2,攷,상고할[考],고
2,羔,새끼양,고
2,苽,줄,고
2,菰,줄풀,고
2,藁,짚,고
2,斛,휘,곡
2,鯤,곤어,곤
2,滾,넘쳐흐를,곤
2,梱,문지방,곤
2,崑,산이름,곤
2,琨,옥돌,곤
2,控,당길,공
2,蚣,지네,공
2,珙,큰옥,공
2,跨,넘을,과
2,鍋,노구솥,과
2,梡,도마,관
2,罐,물동이,관
2,瓘,옥,관
2,菅,왕골,관
2,恝,괄시할,괄
2,适,빠를,괄
2,筐,광주리,광
2,洸,물솟을,광
2,炚,빛날,광
2,侊,성할,광
2,珖,옥피리,광
2,紘,벼리,굉
2,餃,교자,교
2,蕎,메밀,교
2,嶠,산길,교
2,鮫,상어,교
2,翹,우뚝할,교
2,勾,굽을,구
2,絿,급할,구
2,銶,끌,구
2,柾,널[柩],구
2,瞿,놀랄,구
2,耈,늙은이,구
2,廐,마구간[廏],구
2,坵,언덕[丘],구
2,毬,제기/공,구
2,逑,짝,구
2,咎,허물,구
2,鞫,국문할,국
2,麴,누룩,국
2,裙,치마,군
2,堀,팔,굴
2,芎,궁궁이,궁
2,淃,돌아흐를,권
2,蕨,고사리,궐
2,獗,날뛸,궐
2,饋,먹일,궤
2,晷,해그림자,귀
2,竅,구멍,규
2,槻,물푸레나무,규
2,赳,헌걸찰,규
2,勻,고를,균
2,筠,대껍질,균
2,鈞,무거울,균
2,畇,밭일굴,균
2,芹,미나리,근
2,菫,씀바귀,근
2,懃,은근할,근
2,劤,힘셀,근
2,檎,능금,금
2,昑,밝을,금
2,衿,옷깃,금
2,妗,외숙모,금
2,芩,풀이름,금
2,伋,생각할,급
2,埼,갑,기
2,圻,경기(京畿),기
2,祺,길할,기
2,碁,바둑,기
2,耭,밭갈,기
2,錡,세발가마,기
2,磯,여울돌,기
2,夔,조심할,기
2,饑,주릴,기
2,祇,지신,기
2,祁,클,기
2,玘,패옥,기
2,璂,피변옥,기
2,錤,호미,기
2,桔,도라지,길
2,佶,바를,길
2,娜,아리따울,나
2,楠,녹나무,남
2,枏,녹나무,남
2,湳,물이름,남
2,柰,사과/어찌,내
2,秊,해[年],년
2,捻,비틀,념
2,拈,집을,념
2,恬,편안할,념
2,獰,사나울,녕
2,寗,차라리,녕
2,瑙,마노,노
2,鬧,지껄일,뇨
2,嫩,어릴,눈
2,杻,싸리,뉴
2,袒,옷벗어멜,단
2,亶,진실로,단
2,彖,판단할,단
2,鄲,한단,단
2,澾,미끄러울,달
2,獺,수달,달
2,聃,귓바퀴없을,담
2,覃,깊을,담
2,坍,무너질,담
2,啖,씹을,담
2,湛,즐길,담
2,蕁,지모,담
2,錟,창,담
2,沓,겹칠,답
2,幢,기,당
2,戇,어리석을,당
2,黛,눈썹그릴,대
2,玳,대모(玳瑁),대
2,坮,돈대,대
2,岱,산이름,대
2,韜,감출,도
2,棹,노,도
2,覩,볼,도
2,櫂,상앗대,도
2,嶋,섬,도
2,纛,둑[儀仗旗],독
2,犢,송아지,독
2,牘,편지,독
2,遯,도망할,돈
2,墩,돈대,돈
2,旽,밝을,돈
2,焞,어스름할,돈
2,暾,해돋을,돈
2,潼,물이름,동
2,仝,한가지[同],동
2,竇,구멍,두
2,逗,머무를,두
2,枓,주두,두
2,荳,팥,두
2,芚,싹돋을,둔
2,嶝,고개,등
2,喇,나팔,라
2,蘿,담쟁이,라
2,珞,구슬,락
2,欒,단란할,란
2,欖,감람나무,람
2,襤,남루할,람
2,纜,닻줄,람
2,嵐,아지랑이,람
2,攬,잡을,람
2,擥,잡을[攬],람
2,瑯,법랑,랑
2,螂,사마귀,랑
2,琅,옥소리,랑
2,崍,산이름,래
2,徠,올,래
2,凉,서늘할[涼],량
2,粮,양식,량
2,蠣,굴,려
2,驢,나귀,려
2,藜,명아주,려
2,犁,쟁기,려
2,櫚,종려나무,려
2,儷,짝,려
2,靂,벼락,력
2,轢,차에치일/삐걱거릴,력
2,攣,손발굽을,련
2,璉,호련,련
2,洌,맑을,렬
2,冽,찰,렬
2,翎,깃,령
2,笭,다래끼,령
2,聆,들을,령
2,岺,산깊을,령
2,伶,악공/영리할,령
2,怜,영리할,령
2,羚,영양,령
2,澧,물이름,례
2,鹵,개펄,로
2,櫓,노/방패,로
2,瀘,물이름,로
2,潞,물이름,로
2,輅,수레,로
2,菉,조개풀,록
2,朧,몽롱할,롱
2,瀧,젖을,롱
2,瀨,여울,뢰
2,賚,줄[賜],뢰
2,廖,공허할,료
2,蓼,여뀌,료
2,婁,끌,루
2,褸,남루할,루
2,蔞,물쑥,루
2,瘻,부스럼,루
2,鏤,새길,루
2,縷,실오리,루
2,旒,깃발,류
2,瀏,맑을,류
2,榴,석류,류
2,瑠,유리,류
2,侖,산이름/차례,륜
2,厘,다스릴[釐],리
2,莉,말리,리
2,狸,삵,리
2,唎,소리,리
2,羸,야윌,리
2,璃,유리,리
2,鯉,잉어,리
2,浬,해리,리
2,藺,골풀,린
2,潾,맑을,린
2,璘,옥빛,린
2,琳,아름다운옥,림
2,霖,장마,림
2,砬,돌소리,립
2,碼,마노,마
2,瑪,마노,마
2,邈,멀,막
2,曼,길[長],만
2,巒,멧부리,만
2,万,일만[萬],만
2,唜,끝,말
2,茉,말리,말
2,輞,바퀴테,망
2,邙,북망산,망
2,莽,풀,망
2,驀,뛰어넘을,맥
2,陌,밭두둑길,맥
2,氓,백성,맹
2,冪,덮을,멱
2,麵,국수[麪],면
2,瞑,눈감을,명
2,蓂,명협,명
2,茗,차싹,명
2,椧,홈통,명
2,芼,나물,모
2,眸,눈동자,모
2,瑁,대모,모
2,摹,모뜰,모
2,姆,여스승,모
2,鶩,집오리,목
2,朦,몽롱할,몽
2,錨,닻,묘
2,竗,묘할[妙],묘
2,楙,모과나무,무
2,鵡,앵무새,무
2,繆,얽을,무
2,无,없을[無],무
2,珷,옥돌,무
2,懋,힘쓸,무
2,雯,구름무늬,문
2,刎,목자를,문
2,們,무리,문
2,吻,입술,문
2,沕,아득할,물
2,黴,기미낄,미
2,梶,나무끝,미
2,湄,물가,미
2,渼,물놀이,미
2,嵋,산이름,미
2,謎,수수께끼,미
2,楣,인중방,미
2,緡,돈꿰미,민
2,泯,빠질,민
2,岷,산이름,민
2,愍,슬퍼할,민
2,璞,옥덩어리,박
2,雹,우박,박
2,磐,너럭바위,반
2,盼,눈예쁠,반
2,泮,얼음풀릴/학교,반
2,瘢,흉터,반
2,磅,돌떨어지는소리,방
2,滂,비퍼부을,방
2,舫,쌍배,방
2,蒡,우엉,방
2,蚌,조개,방
2,褙,배자,배
2,焙,불쬘,배
2,裴,성[裵],배
2,盃,잔[杯],배
2,佰,우두머리,백
2,栢,측백[柏],백
2,燔,구울,번
2,幡,기,번
2,樊,울,번
2,琺,법랑,법
2,霹,벼락,벽
2,蘗,황경나무,벽
2,檗,황벽나무,벽
2,騈,쌍말,변
2,鱉,자라[鼈],별
2,輧,수레,병
2,幷,아우를,병
2,棅,자루[柄],병
2,珤,보배[寶],보
2,湺,사람이름,보
2,褓,포대기,보
2,蔔,무,복
2,輹,바퀴통,복
2,茯,복령,복
2,宓,성(姓),복
2,乶,땅이름,볼
2,熢,내자옥할,봉
2,峰,멧부리,봉
2,琫,칼장식,봉
2,趺,가부좌할,부
2,莩,갈청,부
2,艀,거룻배,부
2,溥,넓을,부
2,鳧,물오리,부
2,孚,믿을,부
2,缶,장군,부
2,汾,물이름,분
2,賁,클,분
2,昐,햇빛,분
2,毗,도울,비
2,榧,비자나무,비
2,枇,비파나무,비
2,秘,숨길[祕],비
2,斐,아롱질,비
2,菲,엷을,비
2,粃,쭉정이,비
2,浜,물가,빈
2,檳,빈랑나무,빈
2,斌,빛날,빈
2,牝,암컷,빈
2,玭,진주,빈
2,騁,달릴,빙
2,裟,가사(袈裟),사
2,俟,기다릴,사
2,砂,모래,사
2,肆,방자할/베풀,사
2,梭,북[織具],사
2,駟,사마(駟馬),사
2,莎,사초,사
2,柶,숟가락/윷,사
2,伺,엿볼,사
2,僿,잘게부술,사
2,乍,잠깐,사
2,渣,찌끼,사
2,篩,체,사
2,蒜,마늘,산
2,霰,싸락눈,산
2,汕,오구,산
2,乷,땅이름,살
2,杉,삼나무,삼
2,衫,적삼,삼
2,芟,풀벨,삼
2,颯,바람소리,삽
2,鈒,새길,삽
2,廂,곁채,상
2,峠,고개,상
2,湘,물이름,상
2,橡,상수리,상
2,牀,평상[床],상
2,賽,굿할,새
2,穡,거둘,색
2,笙,생황,생
2,捿,깃들일,서
2,栖,깃들일[棲],서
2,墅,농막,서
2,絮,솜,서
2,筮,점대,서
2,鋤,호미,서
2,淅,쌀일,석
2,汐,조수,석
2,蓆,클,석
2,嬋,고울,선
2,鐥,대야,선
2,詵,말전할/많을,선
2,蟬,매미,선
2,跣,맨발,선
2,渲,바림,선
2,饍,반찬[膳],선
2,癬,버짐,선
2,敾,사람이름,선
2,琁,옥,선
2,蘚,이끼,선
2,僊,춤훨훨출,선
2,齧,깨물,설
2,褻,무람없을,설
2,楔,문설주,설
2,贍,넉넉할,섬
2,惺,깨달을,성
2,筬,바디,성
2,腥,비릴,성
2,宬,서고,성
2,猩,성성이,성
2,珹,옥이름,성
2,笹,가는대[細竹],세
2,溯,거슬러올라갈,소
2,瀟,물이름,소
2,炤,밝을,소
2,銷,쇠녹일,소
2,篠,조릿대,소
2,韶,풍류/아름다울,소
2,嘯,휘파람,소
2,涑,물이름,속
2,謖,일어날,속
2,飡,밥,손
2,巽,부드러울,손
2,蓀,향풀,손
2,淞,물이름,송
2,釗,쇠,쇠
2,嗽,기침할,수
2,隧,길[路],수
2,脩,길[長],수
2,邃,깊을,수
2,燧,봉화,수
2,岫,산굴,수
2,峀,산굴[岫],수
2,銹,쇳녹날,수
2,蓚,수산,수
2,鬚,수염,수
2,茱,수유,수
2,藪,숲,수
2,漱,양치할,수
2,琇,옥돌,수
2,讐,원수,수
2,綬,인끈,수
2,璲,패옥,수
2,綏,편안할,수
2,潚,물맑을,숙
2,璹,옥그릇,숙
2,琡,옥이름,숙
2,諄,거듭이를,순
2,栒,나무이름,순
2,楯,난간,순
2,蕣,무궁화,순
2,橓,무궁화나무,순
2,詢,물을,순
2,恂,미쁠/무서울,순
2,徇,부릴/조리돌릴,순
2,蓴,순채,순
2,錞,악기이름,순
2,鉥,돗바늘,술
2,嵩,산높을,숭
2,崧,산높을,숭
2,蝨,이,슬
2,褶,사마치/주름,습
2,陞,오를,승
2,蠅,파리,승
2,翅,날개,시
2,豕,돼지,시
2,屎,똥,시
2,嘶,말울/목쉴,시
2,蒔,모종할,시
2,恃,믿을,시
2,蓍,시초,시
2,尸,주검,시
2,篒,땅이름,식
2,寔,이(是),식
2,埴,찰흙,식
2,侁,걷는모양,신
2,莘,세신[細辛],신
2,藎,조개풀,신
2,芯,골풀,심
2,諶,믿을,심
2,沁,스며들,심
2,鴉,갈까마귀,아
2,鵝,거위,아
2,蛾,누에나방,아
2,莪,다북쑥,아
2,峨,산높을,아
2,娥,예쁠,아
2,鄂,땅이름,악
2,渥,비젖을/두터울,악
2,鰐,악어,악
2,齷,악착할,악
2,幄,장막(帳幕),악
2,鍔,칼날,악
2,嶽,큰산[岳],악
2,鮟,아귀,안
2,岩,바위[巖],암
2,菴,암자,암
2,唵,움켜먹을,암
2,狎,친압할,압
2,昻,높을[昂],앙
2,碍,거리낄[礙],애
2,厓,언덕,애
2,掖,낄/겨드랑이,액
2,鸚,앵무새,앵
2,罌,양병,앵
2,椰,야자나무,야
2,蒻,부들,약
2,痒,가려울[癢],양
2,佯,거짓,양
2,敭,날릴[揚],양
2,煬,녹일,양
2,瀁,물깊을,양
2,穰,볏줄기,양
2,禳,빌[祈],양
2,暘,해돋을,양
2,馭,말부릴,어
2,齬,이어긋날,어
2,檍,참죽나무,억
2,偃,쓰러질,언
2,孼,서자,얼
2,蘖,싹,얼
2,俺,나,엄
2,淹,담글,엄
2,嶪,산높을,업
2,茹,꼭두서니,여
2,礖,돌,여
2,艅,배이름,여
2,轝,수레[輿],여
2,歟,어조사,여
2,璵,옥,여
2,縯,길,연
2,挻,당길,연
2,沇,물이름,연
2,堧,빈땅,연
2,烟,연기[煙,연
2,娟,예쁠,연
2,涓,졸졸흐를,연
2,涎,침,연
2,嚥,침삼킬,연
2,髥,구레나룻,염
2,剡,날카로울,염
2,琰,옥,염
2,苒,풀우거질,염
2,曄,빛날,엽
2,纓,갓끈,영
2,楹,기둥,영
2,塋,무덤,영
2,瀯,물소리,영
2,渶,물이름,영
2,潁,물이름,영
2,濚,물졸졸흐를,영
2,瀛,바다,영
2,鍈,방울소리,영
2,煐,빛날,영
2,嶸,산가파를,영
2,瓔,옥돌,영
2,穎,이삭,영
2,霙,진눈깨비,영
2,乂,깎을,예
2,蘂,꽃술[蕊],예
2,汭,물굽이,예
2,叡,밝을,예
2,刈,벨,예
2,猊,사자,예
2,霓,암무지개,예
2,倪,어릴,예
2,敖,거만할,오
2,俉,맞이할,오
2,澳,물굽이,오
2,晤,밝을,오
2,旿,밝을,오
2,筽,버들고리,오
2,熬,볶을,오
2,獒,사나운개,오
2,塢,산언덕,오
2,鰲,자라,오
2,鼇,자라,오
2,蜈,지네,오
2,縕,묵은솜,온
2,瑥,사람이름,온
2,瘟,염병,온
2,兀,우뚝할,올
2,瓮,독,옹
2,饔,아침밥,옹
2,癰,종기,옹
2,蛙,개구리,와
2,窩,움집,와
2,窪,웅덩이,와
2,翫,구경할,완
2,琓,나라이름,완
2,浣,빨,완
2,豌,완두,완
2,碗,주발[椀],완
2,椀,주발[碗],완
2,脘,중완[胃腑],완
2,琬,홀,완
2,娃,예쁠,왜
2,嵬,높을,외
2,橈,노/꺾어질,요
2,嶢,높을,요
2,繞,두를,요
2,燿,비칠/빛날,요
2,繇,성할,요
2,瑤,아름다운옥,요
2,蟯,요충,요
2,褥,요[藉],욕
2,縟,화문놓을,욕
2,慂,권할,용
2,埇,길돋울,용
2,榕,나무이름,용
2,墉,담[垣],용
2,湧,물솟을[涌],용
2,甬,종꼭지,용
2,冗,한산할/번잡할[宂],용
2,俑,허수아비,용
2,雩,기우제,우
2,盂,바리,우
2,釪,바리때,우
2,禑,복,우
2,紆,얽힐,우
2,藕,연뿌리,우
2,玗,옥돌,우
2,瑀,옥돌,우
2,芋,토란,우
2,旴,해뜰,우
2,栯,나무이름,욱
2,稶,무성할,욱
2,彧,문채,욱
2,勖,힘쓸,욱
2,橒,나무이름,운
2,熉,노란모양,운
2,澐,큰물결,운
2,蕓,평지,운
2,亐,땅이름,울
2,轅,끌채,원
2,垣,담,원
2,円,둥글[圓],원
2,沅,물이름,원
2,洹,물이름,원
2,湲,물졸졸흐를,원
2,愿,삼갈,원
2,嫄,여자이름,원
2,寃,원통할[冤],원
2,爰,이에,원
2,鉞,도끼,월
2,葦,갈대,위
2,蝟,고슴도치,위
2,暐,빛날,위
2,蔿,애기풀,위
2,瑋,옥이름,위
2,褘,휘장,위
2,猷,꾀할,유
2,逾,넘을,유
2,洧,물이름,유
2,萸,수유,유
2,攸,아득할,유
2,瑜,아름다운옥,유
2,孺,어릴,유
2,釉,유약,유
2,臾,잠깐,유
2,濡,젖을/막힐,유
2,楢,졸참나무,유
2,侑,짝/권할,유
2,堉,기름진땅,육
2,毓,키울,육
2,玧,귀막이옥,윤
2,奫,물깊고넓을,윤
2,贇,예쁠,윤
2,聿,붓,율
2,瀜,물깊고넓을,융
2,慇,은근할,은
2,蟻,개미,의
2,倚,기댈,의
2,艤,배댈,의
2,懿,아름다울,의
2,薏,율무,의
2,邇,가까울,이
2,彛,떳떳할[彝],이
2,飴,엿,이
2,苡,율무/질경이[苢],이
2,肄,익힐,이
2,貽,줄[與],이
2,荑,흰비름,이
2,瀷,물이름,익
2,謚,빙그레할,익
2,靷,가슴걸이,인
2,絪,기운,인
2,茵,자리/사철쑥,인
2,馹,역말[驛馬],일
2,荏,들깨,임
2,恁,생각할,임
2,姙,아이밸[妊],임
2,稔,익을,임
2,卄,스물[廿],입
2,芿,새풀싹,잉
2,仍,인할,잉
2,茨,남가새,자
2,孜,부지런할,자
2,咨,차탄할/물을,자
2,斫,쪼갤,작
2,潺,물졸졸흐를,잔
2,孱,잔약할,잔
2,岑,산높을,잠
2,樟,녹나무,장
2,牆,담,장
2,欌,장롱,장
2,贓,장물,장
2,臧,착할,장
2,暲,해돋을,장
2,梓,가래나무,재
2,齎,가질,재
2,渽,강이름,재
2,縡,일[事],재
2,諍,간할,쟁
2,箏,쟁[악기이름],쟁
2,樗,가죽나무,저
2,藷,감자,저
2,杵,공이,저
2,菹,김치,저
2,楮,닥나무,저
2,猪,돼지[豬],저
2,姐,맏누이,저
2,苧,모시,저
2,紵,모시,저
2,渚,물가,저
2,雎,물수리,저
2,儲,쌓을,저
2,佇,우두커니설,저
2,這,이,저
2,齟,이어긋날,저
2,疽,종기,저
2,勣,공(功),적
2,翟,꿩,적
2,迪,나아갈,적
2,荻,물억새,적
2,鏑,살촉,적
2,詮,갖출,전
2,佃,밭갈,전
2,塼,벽돌[甎],전
2,鈿,비녀,전
2,鐫,새길,전
2,佺,신선이름,전
2,琠,옥이름,전
2,筌,통발,전
2,畑,화전,전
2,浙,강이름,절
2,癤,부스럼,절
2,岾,고개,점
2,鮎,메기,점
2,点,점[點],점
2,摺,접을,접
2,檉,능수버들,정
2,姃,단정할,정
2,晸,동틀,정
2,瀞,맑을,정
2,渟,물괼,정
2,湞,물이름,정
2,霆,벼락,정
2,炡,빛날,정
2,鋌,쇳덩이,정
2,淀,얕은물,정
2,玎,옥,정
2,綎,인끈,정
2,諪,조정할,정
2,鉦,징,정
2,霽,갤,제
2,薺,냉이,제
2,臍,배꼽,제
2,醍,제호,제
2,窕,그윽할,조
2,俎,도마,조
2,璪,면류관장식,조
2,蚤,벼룩,조
2,雕,아로새길,조
2,晁,아침,조
2,吊,조상할[弔],조
2,鏃,살촉,족
2,淙,물소리,종
2,鐘,쇠북,종
2,倧,신인(神人),종
2,棕,종려나무[椶],종
2,悰,즐길,종
2,蛛,거미,주
2,侏,난쟁이,주
2,澍,단비,주
2,湊,모일,주
2,綢,빽빽할,주
2,籌,산가지/헤아릴,주
2,炷,심지,주
2,姝,예쁠,주
2,酎,진한술,주
2,冑,투구,주
2,粥,죽,죽
2,畯,농부,준
2,寯,모을,준
2,逡,물러갈,준
2,焌,불태울,준
2,雋,영특할,준
2,儁,영특할,준
2,茁,풀싹,줄
2,緝,거둘,즙
2,楫,노,즙
2,拯,건질,증
2,繒,비단,증
2,甑,시루,증
2,烝,찔/뭇,증
2,蜘,거미,지
2,祗,공경할,지
2,芷,구릿대,지
2,沚,물가,지
2,趾,발,지
2,砥,숫돌,지
2,漬,적실,지
2,贄,폐백,지
2,榛,개암나무,진
2,搢,꽂을,진
2,縉,꽂을,진
2,殄,끊을/다할,진
2,唇,놀랄,진
2,溱,많을,진
2,縝,맺을,진
2,畛,밭두렁,진
2,瞋,부릅뜰,진
2,蔯,사철쑥,진
2,晉,성(姓)/나아갈[晋],진
2,軫,수레뒤턱나무,진
2,瑨,옥돌,진
2,璡,옥돌,진
2,臻,이를,진
2,賑,진휼,진
2,桭,처마,진
2,袗,홑옷,진
2,蛭,거머리,질
2,瓆,사람이름,질
2,侄,어리석을,질
2,潗,샘물솟을,집
2,鏶,쇳조각,집
2,磋,갈[磨],차
2,箚,글/찌를,차
2,嵯,산높고험할,차
2,侘,자랑할/실의할,차
2,齪,악착할,착
2,竄,도망할/내칠,찬
2,澯,맑을,찬
2,簒,빼앗을[篡],찬
2,粲,선명할/하얀쌀밥,찬
2,纘,이을,찬
2,紮,묶을,찰
2,砦,목책,채
2,釵,비녀,채
2,綵,비단,채
2,寀,채지,채
2,慽,근심할,척
2,蹠,밟을,척
2,剔,뼈바를,척
2,倜,얽매이지않을,척
2,韆,그네,천
2,阡,밭둑길,천
2,舛,어그러질,천
2,玔,옥고리,천
2,仟,일천,천
2,輟,그칠,철
2,甛,달[甘],첨
2,詹,이를(至),첨
2,簽,이름둘,첨
2,沾,젖을,첨
2,輒,문득,첩
2,堞,성가퀴,첩
2,睫,속눈썹,첩
2,菁,순무,청
2,鯖,청어,청
2,剃,머리깎을,체
2,剿,끊을/노략질할,초
2,椒,산초나무,초
2,苕,완두,초
2,酢,초,초
2,醮,초례,초
2,艸,풀,초
2,矗,우뚝솟을,촉
2,邨,마을[村],촌
2,摠,거느릴,총
2,悤,바쁠,총
2,憁,실심할,총
2,蔥,파,총
2,諏,가릴,추
2,湫,늪,추
2,萩,다북쑥,추
2,騶,마부,추
2,雛,새새끼,추
2,皺,주름질,추
2,筑,악기이름,축
2,蹙,찡그릴/움츠릴,축
2,竺,천축,축
2,瑃,옥이름,춘
2,朮,삽주,출
2,鷲,독수리,취
2,嘴,부리,취
